CustomerID,frequency_orders,monetary_total,monetary_mean,monetary_median,recency_days,orders_last_30d,spend_last_30d,orders_last_60d,spend_last_60d,orders_last_90d,spend_last_90d,trend_orders_30_vs_90,trend_spend_30_vs_90,churn,predicted_clv,churn_score,value_score,churn_risk,priority_score,risk_segment,value_segment,segment,top_risk_drivers,top_protective_drivers,model_explanation,recommended_action,action_channel,action_timing,action_reason,campaign_cost,expected_retention_value,expected_profit,estimated_roi,business_explanation,llm_context,llm_prompt
18170,2,655.51,21.85033333333333,17.700000000000003,21,1.0,351.3,1.0,351.3,1.0,351.3,1.0,1.0,0,510.1732614228638,0.42535834481461376,510.1732614228638,0.42535834481461376,217.0064540475026,MEDIUM,MEDIUM,MEDIUM_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, orders_last_30d","recency_days, trend_orders_30_vs_90, orders_last_60d","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.",no_action,none,none,Low priority segment,0.0,217.0064540475026,217.0064540475026,0.0,"Customer 18170 is classified as MEDIUM_VALUE_MEDIUM_RISK. Reason: Low priority segment. Recommended action: no_action via none within none. Churn risk score is 0.43, predicted CLV is 510. Expected profit is 217 with estimated ROI of 0.00.","{""customer"": {""customer_id"": 18170, ""segment"": ""MEDIUM_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.4254, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"", ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""}, ""customer_value"": {""predicted_clv"": 510.17, ""priority_score"": 217.01}, ""recommended_action"": {""action"": ""no_action"", ""channel"": ""none"", ""timing"": ""none"", ""reason"": ""Low priority segment""}, ""business_case"": {""campaign_cost"": 0.0, ""expected_profit"": 217.01, ""estimated_roi"": 0.0}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 18170,
    ""segment"": ""MEDIUM_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.4254,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"",
    ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 510.17,
    ""priority_score"": 217.01
  },
  ""recommended_action"": {
    ""action"": ""no_action"",
    ""channel"": ""none"",
    ""timing"": ""none"",
    ""reason"": ""Low priority segment""
  },
  ""business_case"": {
    ""campaign_cost"": 0.0,
    ""expected_profit"": 217.01,
    ""estimated_roi"": 0.0
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
13655,2,932.97,16.66017857142857,16.5,23,1.0,549.32,1.0,549.32,1.0,549.32,1.0,1.0,1,518.9292856451477,0.4177463389584981,518.9292856451477,0.4177463389584981,216.78080925660916,MEDIUM,HIGH,HIGH_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, orders_last_30d","recency_days, trend_orders_30_vs_90, orders_last_60d","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.",personal_offer,sales_call,48h,High value with moderate churn risk,120.0,216.78080925660916,96.78080925660916,0.8065067438050764,"Customer 13655 is classified as HIGH_VALUE_MEDIUM_RISK. Reason: High value with moderate churn risk. Recommended action: personal_offer via sales_call within 48h. Churn risk score is 0.42, predicted CLV is 519. Expected profit is 97 with estimated ROI of 0.81.","{""customer"": {""customer_id"": 13655, ""segment"": ""HIGH_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.4177, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"", ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""}, ""customer_value"": {""predicted_clv"": 518.93, ""priority_score"": 216.78}, ""recommended_action"": {""action"": ""personal_offer"", ""channel"": ""sales_call"", ""timing"": ""48h"", ""reason"": ""High value with moderate churn risk""}, ""business_case"": {""campaign_cost"": 120.0, ""expected_profit"": 96.78, ""estimated_roi"": 0.81}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 13655,
    ""segment"": ""HIGH_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.4177,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"",
    ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 518.93,
    ""priority_score"": 216.78
  },
  ""recommended_action"": {
    ""action"": ""personal_offer"",
    ""channel"": ""sales_call"",
    ""timing"": ""48h"",
    ""reason"": ""High value with moderate churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 120.0,
    ""expected_profit"": 96.78,
    ""estimated_roi"": 0.81
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
13099,1,207.35999999999999,207.35999999999999,207.35999999999999,8,1.0,207.35999999999999,1.0,207.35999999999999,1.0,207.35999999999999,1.0,1.0,1,351.8262393014286,0.6161062976344185,351.8262393014286,0.6161062976344185,216.7623617066441,HIGH,MEDIUM,MEDIUM_VALUE_HIGH_RISK,"frequency_orders, monetary_total, monetary_mean","recency_days, trend_orders_30_vs_90, orders_last_60d","Main churn-risk drivers: frequency_orders, monetary_total, monetary_mean. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.",email_campaign,email,72h,Medium value but high churn risk,20.0,216.7623617066441,196.7623617066441,9.838118085332205,"Customer 13099 is classified as MEDIUM_VALUE_HIGH_RISK. Reason: Medium value but high churn risk. Recommended action: email_campaign via email within 72h. Churn risk score is 0.62, predicted CLV is 352. Expected profit is 197 with estimated ROI of 9.84.","{""customer"": {""customer_id"": 13099, ""segment"": ""MEDIUM_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6161, ""risk_drivers"": ""frequency_orders, monetary_total, monetary_mean"", ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, monetary_mean. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""}, ""customer_value"": {""predicted_clv"": 351.83, ""priority_score"": 216.76}, ""recommended_action"": {""action"": ""email_campaign"", ""channel"": ""email"", ""timing"": ""72h"", ""reason"": ""Medium value but high churn risk""}, ""business_case"": {""campaign_cost"": 20.0, ""expected_profit"": 196.76, ""estimated_roi"": 9.84}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 13099,
    ""segment"": ""MEDIUM_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6161,
    ""risk_drivers"": ""frequency_orders, monetary_total, monetary_mean"",
    ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, orders_last_60d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, monetary_mean. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, orders_last_60d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 351.83,
    ""priority_score"": 216.76
  },
  ""recommended_action"": {
    ""action"": ""email_campaign"",
    ""channel"": ""email"",
    ""timing"": ""72h"",
    ""reason"": ""Medium value but high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 20.0,
    ""expected_profit"": 196.76,
    ""estimated_roi"": 9.84
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
16768,2,286.49,6.662558139534884,5.78,13,1.0,103.24000000000001,1.0,103.24000000000001,1.0,103.24000000000001,1.0,1.0,0,515.3122169193186,0.4206266128854425,515.3122169193186,0.4206266128854425,216.75403238126142,MEDIUM,HIGH,HIGH_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, orders_last_30d","recency_days, trend_orders_30_vs_90, spend_last_60d","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, spend_last_60d.",personal_offer,sales_call,48h,High value with moderate churn risk,120.0,216.75403238126142,96.75403238126142,0.8062836031771785,"Customer 16768 is classified as HIGH_VALUE_MEDIUM_RISK. Reason: High value with moderate churn risk. Recommended action: personal_offer via sales_call within 48h. Churn risk score is 0.42, predicted CLV is 515. Expected profit is 97 with estimated ROI of 0.81.","{""customer"": {""customer_id"": 16768, ""segment"": ""HIGH_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.4206, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"", ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, spend_last_60d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, spend_last_60d.""}, ""customer_value"": {""predicted_clv"": 515.31, ""priority_score"": 216.75}, ""recommended_action"": {""action"": ""personal_offer"", ""channel"": ""sales_call"", ""timing"": ""48h"", ""reason"": ""High value with moderate churn risk""}, ""business_case"": {""campaign_cost"": 120.0, ""expected_profit"": 96.75, ""estimated_roi"": 0.81}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 16768,
    ""segment"": ""HIGH_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.4206,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"",
    ""protective_drivers"": ""recency_days, trend_orders_30_vs_90, spend_last_60d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: recency_days, trend_orders_30_vs_90, spend_last_60d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 515.31,
    ""priority_score"": 216.75
  },
  ""recommended_action"": {
    ""action"": ""personal_offer"",
    ""channel"": ""sales_call"",
    ""timing"": ""48h"",
    ""reason"": ""High value with moderate churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 120.0,
    ""expected_profit"": 96.75,
    ""estimated_roi"": 0.81
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
17235,1,341.9,34.19,32.7,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,301.130156906828,0.7194537436767493,301.130156906828,0.7194537436767493,216.64921872058434,HIGH,MEDIUM,MEDIUM_VALUE_HIGH_RISK,"frequency_orders, recency_days, monetary_total","spend_last_60d, trend_orders_30_vs_90, orders_last_30d","Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.",email_campaign,email,72h,Medium value but high churn risk,20.0,216.64921872058434,196.64921872058434,9.832460936029218,"Customer 17235 is classified as MEDIUM_VALUE_HIGH_RISK. Reason: Medium value but high churn risk. Recommended action: email_campaign via email within 72h. Churn risk score is 0.72, predicted CLV is 301. Expected profit is 197 with estimated ROI of 9.83.","{""customer"": {""customer_id"": 17235, ""segment"": ""MEDIUM_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.7195, ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""}, ""customer_value"": {""predicted_clv"": 301.13, ""priority_score"": 216.65}, ""recommended_action"": {""action"": ""email_campaign"", ""channel"": ""email"", ""timing"": ""72h"", ""reason"": ""Medium value but high churn risk""}, ""business_case"": {""campaign_cost"": 20.0, ""expected_profit"": 196.65, ""estimated_roi"": 9.83}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 17235,
    ""segment"": ""MEDIUM_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.7195,
    ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 301.13,
    ""priority_score"": 216.65
  },
  ""recommended_action"": {
    ""action"": ""email_campaign"",
    ""channel"": ""email"",
    ""timing"": ""72h"",
    ""reason"": ""Medium value but high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 20.0,
    ""expected_profit"": 196.65,
    ""estimated_roi"": 9.83
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
18085,2,689.95,23.79137931034483,15.0,239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,356.38747235529286,0.607702668738803,356.38747235529286,0.607702668738803,216.57761805538783,HIGH,MEDIUM,MEDIUM_VALUE_HIGH_RISK,"recency_days, frequency_orders, orders_last_60d","spend_last_60d, trend_orders_30_vs_90, orders_last_30d","Main churn-risk drivers: recency_days, frequency_orders, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.",email_campaign,email,72h,Medium value but high churn risk,20.0,216.57761805538783,196.57761805538783,9.828880902769392,"Customer 18085 is classified as MEDIUM_VALUE_HIGH_RISK. Reason: Medium value but high churn risk. Recommended action: email_campaign via email within 72h. Churn risk score is 0.61, predicted CLV is 356. Expected profit is 197 with estimated ROI of 9.83.","{""customer"": {""customer_id"": 18085, ""segment"": ""MEDIUM_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6077, ""risk_drivers"": ""recency_days, frequency_orders, orders_last_60d"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"", ""model_explanation"": ""Main churn-risk drivers: recency_days, frequency_orders, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""}, ""customer_value"": {""predicted_clv"": 356.39, ""priority_score"": 216.58}, ""recommended_action"": {""action"": ""email_campaign"", ""channel"": ""email"", ""timing"": ""72h"", ""reason"": ""Medium value but high churn risk""}, ""business_case"": {""campaign_cost"": 20.0, ""expected_profit"": 196.58, ""estimated_roi"": 9.83}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 18085,
    ""segment"": ""MEDIUM_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6077,
    ""risk_drivers"": ""recency_days, frequency_orders, orders_last_60d"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"",
    ""model_explanation"": ""Main churn-risk drivers: recency_days, frequency_orders, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 356.39,
    ""priority_score"": 216.58
  },
  ""recommended_action"": {
    ""action"": ""email_campaign"",
    ""channel"": ""email"",
    ""timing"": ""72h"",
    ""reason"": ""Medium value but high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 20.0,
    ""expected_profit"": 196.58,
    ""estimated_roi"": 9.83
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
12580,1,415.7,17.320833333333333,17.35,156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,349.86173992858653,0.6184941109583975,349.86173992858653,0.6184941109583975,216.38742579548918,HIGH,MEDIUM,MEDIUM_VALUE_HIGH_RISK,"frequency_orders, monetary_total, orders_last_60d","spend_last_60d, trend_orders_30_vs_90, orders_last_30d","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.",email_campaign,email,72h,Medium value but high churn risk,20.0,216.38742579548918,196.38742579548918,9.819371289774459,"Customer 12580 is classified as MEDIUM_VALUE_HIGH_RISK. Reason: Medium value but high churn risk. Recommended action: email_campaign via email within 72h. Churn risk score is 0.62, predicted CLV is 350. Expected profit is 196 with estimated ROI of 9.82.","{""customer"": {""customer_id"": 12580, ""segment"": ""MEDIUM_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6185, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_60d"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""}, ""customer_value"": {""predicted_clv"": 349.86, ""priority_score"": 216.39}, ""recommended_action"": {""action"": ""email_campaign"", ""channel"": ""email"", ""timing"": ""72h"", ""reason"": ""Medium value but high churn risk""}, ""business_case"": {""campaign_cost"": 20.0, ""expected_profit"": 196.39, ""estimated_roi"": 9.82}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 12580,
    ""segment"": ""MEDIUM_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6185,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_60d"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_60d. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 349.86,
    ""priority_score"": 216.39
  },
  ""recommended_action"": {
    ""action"": ""email_campaign"",
    ""channel"": ""email"",
    ""timing"": ""72h"",
    ""reason"": ""Medium value but high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 20.0,
    ""expected_profit"": 196.39,
    ""estimated_roi"": 9.82
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
15232,2,612.06,19.743870967741934,25.5,22,1.0,301.7,2.0,612.06,2.0,612.06,0.6666666666666666,0.49375265063778423,1,570.027767924478,0.3793341193586343,570.027767924478,0.3793341193586343,216.23098135559982,MEDIUM,HIGH,HIGH_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, orders_last_30d","orders_last_60d, recency_days, monetary_mean","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.",personal_offer,sales_call,48h,High value with moderate churn risk,120.0,216.23098135559982,96.23098135559982,0.8019248446299986,"Customer 15232 is classified as HIGH_VALUE_MEDIUM_RISK. Reason: High value with moderate churn risk. Recommended action: personal_offer via sales_call within 48h. Churn risk score is 0.38, predicted CLV is 570. Expected profit is 96 with estimated ROI of 0.80.","{""customer"": {""customer_id"": 15232, ""segment"": ""HIGH_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.3793, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"", ""protective_drivers"": ""orders_last_60d, recency_days, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 570.03, ""priority_score"": 216.23}, ""recommended_action"": {""action"": ""personal_offer"", ""channel"": ""sales_call"", ""timing"": ""48h"", ""reason"": ""High value with moderate churn risk""}, ""business_case"": {""campaign_cost"": 120.0, ""expected_profit"": 96.23, ""estimated_roi"": 0.8}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 15232,
    ""segment"": ""HIGH_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.3793,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"",
    ""protective_drivers"": ""orders_last_60d, recency_days, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 570.03,
    ""priority_score"": 216.23
  },
  ""recommended_action"": {
    ""action"": ""personal_offer"",
    ""channel"": ""sales_call"",
    ""timing"": ""48h"",
    ""reason"": ""High value with moderate churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 120.0,
    ""expected_profit"": 96.23,
    ""estimated_roi"": 0.8
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
13345,1,389.5,19.475,17.700000000000003,197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,332.0427171453523,0.6510675392260108,332.0427171453523,0.6510675392260108,216.18223476974288,HIGH,MEDIUM,MEDIUM_VALUE_HIGH_RISK,"frequency_orders, recency_days, monetary_total","spend_last_60d, trend_orders_30_vs_90, orders_last_30d","Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.",email_campaign,email,72h,Medium value but high churn risk,20.0,216.18223476974288,196.18223476974288,9.809111738487143,"Customer 13345 is classified as MEDIUM_VALUE_HIGH_RISK. Reason: Medium value but high churn risk. Recommended action: email_campaign via email within 72h. Churn risk score is 0.65, predicted CLV is 332. Expected profit is 196 with estimated ROI of 9.81.","{""customer"": {""customer_id"": 13345, ""segment"": ""MEDIUM_VALUE_HIGH_RISK""}, ""churn_prediction"": {""churn_score"": 0.6511, ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"", ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""}, ""customer_value"": {""predicted_clv"": 332.04, ""priority_score"": 216.18}, ""recommended_action"": {""action"": ""email_campaign"", ""channel"": ""email"", ""timing"": ""72h"", ""reason"": ""Medium value but high churn risk""}, ""business_case"": {""campaign_cost"": 20.0, ""expected_profit"": 196.18, ""estimated_roi"": 9.81}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 13345,
    ""segment"": ""MEDIUM_VALUE_HIGH_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.6511,
    ""risk_drivers"": ""frequency_orders, recency_days, monetary_total"",
    ""protective_drivers"": ""spend_last_60d, trend_orders_30_vs_90, orders_last_30d"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, recency_days, monetary_total. Main factors reducing churn risk: spend_last_60d, trend_orders_30_vs_90, orders_last_30d.""
  },
  ""customer_value"": {
    ""predicted_clv"": 332.04,
    ""priority_score"": 216.18
  },
  ""recommended_action"": {
    ""action"": ""email_campaign"",
    ""channel"": ""email"",
    ""timing"": ""72h"",
    ""reason"": ""Medium value but high churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 20.0,
    ""expected_profit"": 196.18,
    ""estimated_roi"": 9.81
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
18081,2,208.05,20.805,17.700000000000003,22,1.0,94.80000000000001,2.0,208.05,2.0,208.05,0.6666666666666666,0.45826357330782114,0,563.0387430614139,0.383149737732736,563.0387430614139,0.383149737732736,215.72814673735007,MEDIUM,HIGH,HIGH_VALUE_MEDIUM_RISK,"frequency_orders, monetary_total, orders_last_30d","orders_last_60d, recency_days, monetary_mean","Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.",personal_offer,sales_call,48h,High value with moderate churn risk,120.0,215.72814673735007,95.72814673735007,0.797734556144584,"Customer 18081 is classified as HIGH_VALUE_MEDIUM_RISK. Reason: High value with moderate churn risk. Recommended action: personal_offer via sales_call within 48h. Churn risk score is 0.38, predicted CLV is 563. Expected profit is 96 with estimated ROI of 0.80.","{""customer"": {""customer_id"": 18081, ""segment"": ""HIGH_VALUE_MEDIUM_RISK""}, ""churn_prediction"": {""churn_score"": 0.3831, ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"", ""protective_drivers"": ""orders_last_60d, recency_days, monetary_mean"", ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.""}, ""customer_value"": {""predicted_clv"": 563.04, ""priority_score"": 215.73}, ""recommended_action"": {""action"": ""personal_offer"", ""channel"": ""sales_call"", ""timing"": ""48h"", ""reason"": ""High value with moderate churn risk""}, ""business_case"": {""campaign_cost"": 120.0, ""expected_profit"": 95.73, ""estimated_roi"": 0.8}}","You are a customer retention analyst.

Analyze the following customer information:

{
  ""customer"": {
    ""customer_id"": 18081,
    ""segment"": ""HIGH_VALUE_MEDIUM_RISK""
  },
  ""churn_prediction"": {
    ""churn_score"": 0.3831,
    ""risk_drivers"": ""frequency_orders, monetary_total, orders_last_30d"",
    ""protective_drivers"": ""orders_last_60d, recency_days, monetary_mean"",
    ""model_explanation"": ""Main churn-risk drivers: frequency_orders, monetary_total, orders_last_30d. Main factors reducing churn risk: orders_last_60d, recency_days, monetary_mean.""
  },
  ""customer_value"": {
    ""predicted_clv"": 563.04,
    ""priority_score"": 215.73
  },
  ""recommended_action"": {
    ""action"": ""personal_offer"",
    ""channel"": ""sales_call"",
    ""timing"": ""48h"",
    ""reason"": ""High value with moderate churn risk""
  },
  ""business_case"": {
    ""campaign_cost"": 120.0,
    ""expected_profit"": 95.73,
    ""estimated_roi"": 0.8
  }
}

Provide a short business explanation containing:
1. Why the customer may churn.
2. Why the recommended action is appropriate.
3. What business value may be protected.
4. The most important next step for the retention team.

Use concise, professional business language. Do not invent information that is not present in the customer data."
